generation,max_fitness,avg_fitness,best_individual
154,412,392.033,0111101110101110000001001010111110111011111010001111111101110000010110110110101110111101000000111100
155,412,393,1011001010101110000111000010111110011011111110001111111101110001010110110110101110111101000000111100
156,412,390.733,0111001010101110000011000010111110011011111110001111111101110001010110110110101110111101000000111100
157,412,393.667,0111101110101110000001001010111110111011111010001111111101110000010110110110101110111101000000111100
158,412,391.333,1011001010101110000111000010111110011011111110001111111101110001010110110110101110111101000000111100
159,412,388.967,0111001010101110000011000010111110011011111110001111111101110001010110110110101110111101000000111100
160,412,387.433,0111101110101110000001001010111110111011111010001111111101110000010110110110101110111101000000111100
161,412,388.967,1011001010101110000111000010111110011011111110001111111101110001010110110110101110111101000000111100
162,412,387.967,0111001010101110000011000010111110011011111110001111111101110001010110110110101110111101000000111100
163,412,388.133,0111101110101110000001001010111110111011111010001111111101110000010110110110101110111101000000111100
164,413,391.567,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
165,413,390.833,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
166,413,387.867,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
167,413,389.933,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
168,413,391.767,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
169,413,390.467,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
170,413,390,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
171,413,388.333,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
172,413,389.2,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
173,413,390.967,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
174,413,391.2,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
175,413,391.633,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
176,413,391.533,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
177,413,392.9,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
178,413,393.733,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
179,413,391.9,1011101010101110000111000010110110011011011110001111111001110001010010110110101100011111000000101100
180,413,391.667,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
181,413,390.767,1011101010101110000111000010110110011011011110001111111001110001010010110110101100011111000000101100
182,413,390.7,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
183,413,389.4,1011101010101110000111000010110110011011011110001111111001110001010010110110101100011111000000101100
184,413,391.2,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
185,413,392.2,1011101010101110000111000010110110011011011110001111111001110001010010110110101100011111000000101100
186,413,393.467,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
187,413,394.567,1011101010101110000111000010110110011011011110001111111001110001010010110110101100011111000000101100
188,413,394.4,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
189,413,394.233,1011101010101110000111000010110110011011011110001111111001110001010010110110101100011111000000101100
190,413,393.6,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
191,413,392.933,1011101010101110000111000010110110011011011110001111111001110001010010110110101100011111000000101100
192,413,392.933,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
193,413,396.1,1011101010101110000111000010110110011011011110001111111001110001010010110110101100011111000000101100
194,413,394.733,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
195,413,390.567,1011101010101110000111000010110110011011011110001111111001110001010010110110101100011111000000101100
196,413,392.8,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
197,413,394.467,1011101010101110000111000010110110011011011110001111111001110001010010110110101100011111000000101100
198,413,394.967,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
199,413,395.5,1011101010101110000111000010110110011011011110001111111001110001010010110110101100011111000000101100
200,413,397.033,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
201,413,397.3,1011101010101110000111000010110110011011011110001111111001110001010010110110101100011111000000101100
202,413,396.467,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
203,413,395.367,1011101010101110000111000010110110011011011110001111111001110001010010110110101100011111000000101100
204,413,397.233,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
205,413,392.9,1011101010101110000111000010110110011011011110001111111001110001010010110110101100011111000000101100
